ts,service,txn_latency_ms,cpu_pct,mem_pct,qps,api_fail_rate,decline_rate,fraud_alerts_per_min
2025-11-10 09:00:00,credit-card-auth,140.02460306714966,52.9874553750847,42.25862144637782,779.770101767768,0.004090658429656555,0.020083534450035377,2
2025-11-10 09:00:00,payments-gateway,187.13774016320122,56.054142489978986,40.19531955291795,746.7091699728817,0.006390606388916576,0.01655785452714918,1
2025-11-10 09:00:00,fraud-detection,84.65107037112594,62.71264358821701,55.56751086624225,583.1762149833041,0.0,0.02461307104153363,1
2025-11-10 09:00:00,loan-eligibility,143.823255211488,55.60898623386079,32.42465324668103,298.5365232774516,0.0067687797347663475,0.02416399567256698,1
2025-11-10 09:00:00,account-summary,117.17646843483075,19.528553218715174,40.093826880215985,1221.4837246253846,0.003717059211785557,0.05000416546342423,2
2025-11-10 09:01:00,credit-card-auth,153.65820534390411,49.334826798505844,51.67247560834328,1094.2005498735805,0.003648675497988694,0.03203138610389609,1
2025-11-10 09:01:00,payments-gateway,197.97527744200815,66.45222007454132,36.26472207515745,660.6027338264569,0.006293806845146844,0.010075802158255053,1
2025-11-10 09:01:00,fraud-detection,102.62848211800082,57.49804599482075,69.23529400456161,561.477755168442,0.004392639223270541,0.03352589067285265,1
2025-11-10 09:01:00,loan-eligibility,183.32255552380445,51.530885027011635,40.25856386990068,330.07714604703045,0.004320260896573701,0.04052126358426947,1
2025-11-10 09:01:00,account-summary,49.29342110120135,31.95523122288563,22.500723924014046,1229.5295032282002,0.0094895132529721,0.02168276818587918,1
2025-11-10 09:02:00,credit-card-auth,154.04925910241087,55.199076370338986,34.66324167926311,889.3105219868613,0.005070573697322949,0.019455153779508894,2
2025-11-10 09:02:00,payments-gateway,168.1794329428745,53.81390176122306,29.522537070929452,622.716659566156,0.005725679598377509,0.008714329581778552,2
2025-11-10 09:02:00,fraud-detection,112.619024151696,44.63165059708511,66.49148749558455,729.753643997035,0.004868390187999586,0.027260837278276794,1
2025-11-10 09:02:00,loan-eligibility,144.13407193593912,38.739269002798025,27.722748483488296,356.56811911714766,0.0046918248535879736,0.039659216187288085,2
2025-11-10 09:02:00,account-summary,82.49466320646088,32.00078284058202,17.714253158640865,1054.7677330281983,0.008308115097600861,0.023287667837482824,0
2025-11-10 09:03:00,credit-card-auth,135.8295630349746,43.67947446065092,27.38980525672597,999.2151057498828,0.004953112162890311,0.030714418442926054,1
2025-11-10 09:03:00,payments-gateway,155.67794479583608,68.35531855300023,44.42895295461525,782.8140400900277,0.004932419130465255,0.025588547972378157,1
2025-11-10 09:03:00,fraud-detection,307.53016640504006,87.80510974633138,57.82600267727993,549.2785745982083,0.059769714034571625,0.039495299317353016,11
2025-11-10 09:03:00,loan-eligibility,135.06813883428583,53.61723076993649,45.43932079030758,339.3128601086026,0.008758016614193474,0.04484445473378649,0
2025-11-10 09:03:00,account-summary,106.79454954010387,18.562026488144138,10.400195456905212,1246.673823660701,0.0050887717792265945,0.027541969286180773,2
2025-11-10 09:04:00,credit-card-auth,107.13037355177786,55.05681071393277,44.38601371577824,954.8813524454299,0.0030214101171481263,0.02341941208163342,1
2025-11-10 09:04:00,payments-gateway,186.7951185083643,75.25160986880103,35.572109541331905,849.8890175064427,0.004821024076223163,0.029859702698690028,0
2025-11-10 09:04:00,fraud-detection,104.18566638798917,71.54569746986287,53.785274329565055,401.9625894766144,0.003615854899051019,0.010312033929197568,0
2025-11-10 09:04:00,loan-eligibility,141.18600263595155,56.30613230250009,42.07626623398465,302.1599658702926,0.004893076422323886,0.030384002615553463,2
2025-11-10 09:04:00,account-summary,76.31505844015012,45.93845675900479,18.789491782758724,1175.228224270394,0.004985283427417458,0.016753544493558634,3
2025-11-10 09:05:00,credit-card-auth,87.72881073309483,52.5039801627759,44.38655920166752,911.2343427190616,0.0028462501603456433,0.02730652953779595,1
2025-11-10 09:05:00,payments-gateway,168.89504140472707,51.10569695124615,31.332449886609403,926.5244077069063,0.006928664736388857,0.039168480445117074,2
