ts,service,score_iforest,score_ocsvm,score_autoenc,score_ensemble,alert,action
2025-11-10 09:00:00,credit-card-auth,0.23171152493353595,0.4638208861109138,0.14313017433703729,0.27955419512716234,0,notify_only
2025-11-10 09:00:00,payments-gateway,0.298886691587469,0.44441260945865,0.06196484404517304,0.26842138169709734,0,notify_only
2025-11-10 09:00:00,fraud-detection,0.11048240197510202,0.5818457067516177,0.047096285105533875,0.24647479794408456,0,notify_only
2025-11-10 09:00:00,loan-eligibility,0.2545186203071139,0.4156670808743553,0.06818947127420683,0.2461250574852253,0,notify_only
2025-11-10 09:00:00,account-summary,0.20421855705705164,0.3096456921680595,0.12955769082631835,0.21447398001714313,0,notify_only
2025-11-10 09:01:00,credit-card-auth,0.23965046934548148,0.4934504801041921,0.06274274721057674,0.26528123222008343,0,notify_only
2025-11-10 09:01:00,payments-gateway,0.36768670897271033,0.527372788759909,0.06012239826222271,0.31839396533161407,0,notify_only
2025-11-10 09:01:00,fraud-detection,0.15755140578018798,0.6334362706361408,0.05779504220717828,0.2829275728745024,0,notify_only
2025-11-10 09:01:00,loan-eligibility,0.28836024942635174,0.4658808454621302,0.032902584319335834,0.2623812264026059,0,notify_only
2025-11-10 09:01:00,account-summary,0.11099499416952692,0.2687516544163832,0.06254806006160234,0.14743156954917083,0,notify_only
2025-11-10 09:02:00,credit-card-auth,0.28633124672367155,0.4531665085001119,0.13511946304871433,0.2915390727574993,0,notify_only
2025-11-10 09:02:00,payments-gateway,0.3068851841548312,0.3997722535031761,0.14891315502018257,0.2851901975593966,0,notify_only
2025-11-10 09:02:00,fraud-detection,0.2194068891572975,0.5447578518287446,0.06564285841283314,0.2766025331329584,0,notify_only
2025-11-10 09:02:00,loan-eligibility,0.2430733977336961,0.32110546642137366,0.1334925153170316,0.23255712649070048,0,notify_only
2025-11-10 09:02:00,account-summary,0.1388493582809684,0.27672062398724506,0.0,0.13852332742273782,0,notify_only
2025-11-10 09:03:00,credit-card-auth,0.2255028823943252,0.35248833441694927,0.0445014508230364,0.2074975558781036,0,notify_only
2025-11-10 09:03:00,payments-gateway,0.2632907274966458,0.5608924845746516,0.06711109781055626,0.2970981032939512,0,notify_only
2025-11-10 09:03:00,fraud-detection,0.6505173748758062,0.7190432091048339,0.9136327929866277,0.7610644589890893,0,notify_only
2025-11-10 09:03:00,loan-eligibility,0.2589673791332726,0.4749825094837019,0.0,0.24464996287232485,0,notify_only
2025-11-10 09:03:00,account-summary,0.1578985713131842,0.14147801270764032,0.1138991595123455,0.13775858117772333,0,notify_only
2025-11-10 09:04:00,credit-card-auth,0.18850160117558074,0.48155462982185615,0.07378799244307216,0.24794807448016973,0,notify_only
2025-11-10 09:04:00,payments-gateway,0.3358311909352659,0.5524690296103185,0.0016210874082253125,0.29664043598460327,0,notify_only
2025-11-10 09:04:00,fraud-detection,0.2075456841134718,0.6275972571197516,0.0,0.27838098041107445,0,notify_only
2025-11-10 09:04:00,loan-eligibility,0.24941025123839025,0.4710546255306235,0.14355550863152788,0.28800679513351385,0,notify_only
2025-11-10 09:04:00,account-summary,0.12789065568957012,0.33907416602010804,0.20757352139340424,0.2248461143676941,0,notify_only
